Fuse_1_left
 1.00000    0.00000
 0.99925    0.01076
 0.56064    0.04213
 0.40410    0.06050
 0.26176    0.07060
 0.16131    0.06398
 0.08489    0.04626
 0.03259    0.02283
 0.01000    0.01000
 0.00000    0.00000
 0.01000   -0.00700
 0.03206   -0.01390
 0.08390   -0.02271
 0.16002   -0.02559
 0.26038   -0.02613
 0.40203   -0.02099
 0.55987   -0.01162
 1.00000    0.00000
