Fuse_1_front
 1.00000    0.00000
 0.93190    0.21863
 0.71326    0.43369
 0.49821    0.50179
 0.28674    0.43369
 0.06810    0.21863
 0.00000    0.00000
 0.07168   -0.21506
 0.28674   -0.42653
 0.50179   -0.50180
 0.71685   -0.43011
 0.93190   -0.21506
 1.00000    0.00000
