Airfoil: 7037B
Builder: D. Thompson
Comment: clean
0.307   0.0169     0.84
0.506   0.0172     2.39
0.653   0.0161     3.93
0.794   0.0163     5.47
0.921   0.0191     6.99
1.037   0.0257     8.52
1.115   0.0365    10.04
1.172   0.0510    11.55
199100
11
-0.197   0.0186    -3.77
0.013   0.0130    -2.23
0.171   0.0109    -0.69
0.382   0.0096     1.28
0.492   0.0098     2.38
0.648   0.0104     3.94
0.793   0.0122     5.46
0.927   0.0153     7.01
1.038   0.0207     8.53
1.122   0.0282    10.02
1.183   0.0386    11.57
298800
11
-0.134   0.0154    -3.77
0.031   0.0114    -2.22
0.170   0.0082    -0.69
0.334   0.0070     0.86
0.553   0.0078     2.93
0.655   0.0088     3.95
0.802   0.0112     5.47
0.937   0.0140     7.01
1.052   0.0190     8.54
1.136   0.0249    10.00
1.200   0.0340    11.58
Airfoil: NACA2414
Builder: R. Bozzonetti
Comment: clean
4
60200
11
-0.505   0.0305    -4.91
-0.422   0.0232    -3.37
-0.300   0.0220    -1.86
-0.123   0.0245    -0.31
0.150   0.0295     1.25
0.315   0.0316     2.80
0.480   0.0326     4.33
0.619   0.0332     5.87
0.748   0.0331     7.41
0.871   0.0321     8.95
0.994   0.0392    11.25
100300
11
-0.591   0.0266    -6.24
-0.323   0.0202    -3.36
-0.130   0.0199    -1.84
0.075   0.0191    -0.26
0.359   0.0200     1.31
0.466   0.0200     2.83
0.590   0.0187     4.35
0.718   0.0191     5.88
0.844   0.0202     7.42
0.976   0.0227     8.95
1.063   0.0303    10.47
200500
11
-0.372   0.0177    -4.88
-0.167   0.0147    -3.28
-0.020   0.0132    -1.77
0.110   0.0110    -0.28
0.268   0.0104     1.28
0.491   0.0116     2.81
0.627   0.0126     4.34
0.763   0.0135     5.90
0.892   0.0151     7.44
1.006   0.0177     8.96
1.083   0.0226    10.48
301000
11
-0.308   0.0130    -4.87
-0.166   0.0115    -3.35
-0.030   0.0108    -1.80
0.118   0.0095    -0.23
0.260   0.0088     1.27
0.477   0.0106     2.86
0.633   0.0107     4.37
0.761   0.0118     5.89
0.884   0.0133     7.42
0.993   0.0160     8.94
1.076   0.0207    10.47
Airfoil: NACA2415
Builder: D. Imes
Comment: clean
4
59700
11
-0.412   0.0296    -4.90
-0.248   0.0236    -3.38
-0.047   0.0267    -1.82
0.133   0.0365    -0.29
0.213   0.0356     1.25
0.336   0.0418     2.77
0.525   0.0428     4.31
0.721   0.0422     5.87
0.878   0.0381     7.41
1.002   0.0313     8.93
1.080   0.0408    10.46
100600
11
-0.403   0.0210    -4.92
-0.055   0.0209    -2.42
0.002   0.0220    -1.81
0.136   0.0246    -0.28
0.400   0.0241     1.29
0.513   0.0229     2.82
0.642   0.0213     4.34
0.778   0.0218     5.89
0.983   0.0228     8.42
1.005   0.0249     8.94
1.073   0.0369    10.46
200600
11
-0.242   0.0144    -4.87
-0.112   0.0126    -3.29
0.011   0.0123    -1.80
0.167   0.0128    -0.22
0.306   0.0132     1.25
0.518   0.0120     2.81
0.694   0.0142     4.35
0.835   0.0152     5.86
0.958   0.0166     7.42
1.049   0.0214     8.95
1.166   0.0334    11.35
301100
11
-0.257   0.0118    -4.88
-0.136   0.0108    -3.43
0.017   0.0103    -1.79
0.163   0.0100    -0.28
0.341   0.0102     1.26
0.539   0.0099     2.83
0.721   0.0115     4.36
0.858   0.0124     5.89
0.969   0.0152     7.43
1.065   0.0197     8.94
1.149   0.0260    10.47
Airfoil: RG15C
Builder: B. Champine / J. Robertson
Comment: obechi surface: flap = 0 degs
4
59700
11
-0.360   0.0381    -6.48
-0.265   0.0247    -4.99
-0.164   0.0148    -3.47
-0.068   0.0141    -1.96
0.062   0.0179    -0.40
0.269   0.0212     1.14
0.508   0.0223     2.71
0.617   0.0212     4.24
0.762   0.0212     5.77
0.874   0.0253     7.30
0.961   0.0354     8.82
100100
11
-0.401   0.0332    -6.49
-0.292   0.0206    -4.98
-0.171   0.0148    -3.47
-0.046   0.0104    -1.97
0.164   0.0142    -0.40
0.402   0.0142     1.18
0.539   0.0140     2.71
0.668   0.0161     4.23
0.814   0.0188     5.78
0.936   0.0232     7.32
1.013   0.0354     8.85
200400
11
-0.387   0.0274    -6.39
-0.281   0.0173    -4.99
0.039   0.0089    -2.15
0.056   0.0088    -1.92
0.226   0.0086    -0.37
0.391   0.0090     1.15
0.555   0.0100     2.71
0.708   0.0121     4.24
0.851   0.0150     5.79
0.961   0.0215     7.32
1.046   0.0307     8.84
300300
11
-0.405   0.0300    -6.53
-0.273   0.0153    -4.99
0.089   0.0072    -1.73
0.066   0.0076    -1.92
0.212   0.0062    -0.38
0.387   0.0074     1.16
0.548   0.0086     2.69
0.704   0.0103     4.24
0.844   0.0137     5.79
0.960   0.0198     7.32
1.050   0.0281     8.83
Airfoil: RG15CF0
Builder: B. Champine / J. Robertson
Comment: covering over obechi: flap = 0 degs
4
59900
11
-0.346   0.0330    -6.50
-0.235   0.0227    -4.96
-0.129   0.0145    -3.43
-0.026   0.0145    -1.93
0.129   0.0158    -0.39
0.305   0.0215     1.15
0.573   0.0211     2.72
0.705   0.0210     4.26
0.844   0.0214     5.80
0.950   0.0257     7.31
1.027   0.0371     8.84
100100
11
-0.366   0.0304    -6.48
-0.250   0.0217    -4.97
-0.129   0.0150    -3.45
-0.025   0.0128    -1.93
0.170   0.0164    -0.37
0.435   0.0157     1.18
0.587   0.0148     2.72
0.728   0.0158     4.26
0.867   0.0189     5.79
0.977   0.0236     7.32
1.047   0.0362     8.83
200000
11
-0.387   0.0291    -6.49
-0.267   0.0180    -4.99
-0.124   0.0124    -3.45
0.069   0.0096    -1.90
0.244   0.0088    -0.36
0.395   0.0090     1.19
0.553   0.0100     2.72
0.724   0.0124     4.26
0.867   0.0154     5.80
0.978   0.0218     7.34
1.059   0.0315     8.86
300000
11
-0.390   0.0290    -6.57
-0.246   0.0153    -4.98
-0.084   0.0113    -3.56
0.090   0.0078    -1.91
0.227   0.0069    -0.37
0.429   0.0077     1.19
0.595   0.0089     2.75
0.744   0.0110     4.27
0.880   0.0143     5.78
0.991   0.0205     7.30
1.077   0.0293     8.85
Airfoil: RG15CF10
Builder: B. Champine / J. Robertson
Comment: covering over obechi: flap = 10 degs
4
60100
11
-0.309   0.0510    -8.56
-0.109   0.0290    -7.01
0.050   0.0227    -5.46
0.114   0.0215    -3.97
0.251   0.0238    -2.42
0.410   0.0252    -0.89
0.590   0.0285     0.66
0.915   0.0296     2.25
1.085   0.0252     3.79
1.146   0.0315     5.30
1.205   0.0417     6.80
99600
11
-0.279   0.0539    -8.55
-0.091   0.0298    -6.99
0.038   0.0198    -5.48
0.137   0.0204    -3.95
0.286   0.0194    -2.41
0.458   0.0201    -0.87
0.664   0.0253     0.66
0.929   0.0177     2.25
1.038   0.0215     3.78
1.117   0.0266     5.30
1.170   0.0361     6.79
199200
11
-0.090   0.0266    -8.50
0.029   0.0206    -6.89
0.143   0.0175    -5.53
0.277   0.0172    -3.90
0.425   0.0177    -2.32
0.581   0.0182    -0.83
0.837   0.0104     0.81
0.954   0.0134     2.23
1.059   0.0181     3.74
1.141   0.0251     5.29
1.208   0.0333     6.81
298700
11
0.022   0.0173    -7.48
0.177   0.0137    -5.93
0.301   0.0146    -4.41
0.407   0.0158    -2.89
0.646   0.0131    -1.33
0.810   0.0104     0.23
0.930   0.0117     1.71
1.044   0.0154     3.30
1.122   0.0206     4.67
1.198   0.0282     6.29
1.262   0.0394     7.89
Airfoil: RG15CF5
Builder: B. Champine / J. Robertson
Comment: covering over obechi: flap = 5 degs
5
60300
11
-0.316   0.0300    -6.53
-0.143   0.0232    -4.98
-0.025   0.0156    -3.46
0.134   0.0164    -1.92
0.286   0.0190    -0.41
0.415   0.0242     1.12
0.660   0.0232     2.70
0.796   0.0251     4.23
0.892   0.0293     5.76
0.990   0.0365     7.27
1.061   0.0460     8.80
99800
11
-0.252   0.0276    -6.48
-0.094   0.0224    -4.98
0.023   0.0166    -3.46
0.161   0.0148    -1.93
0.358   0.0180    -0.37
0.633   0.0177     1.20
0.807   0.0144     2.73
0.921   0.0178     4.26
1.023   0.0232     5.78
1.090   0.0312     7.30
1.156   0.0454     8.82
199400
10
-0.091   0.0183    -6.44
0.033   0.0154    -4.96
0.162   0.0121    -3.37
0.464   0.0111    -0.61
0.498   0.0103    -0.34
0.670   0.0101     1.19
0.818   0.0120     2.76
0.947   0.0155     4.26
1.051   0.0206     5.79
1.128   0.0286     7.31
201000
1
0.311   0.0123    -1.89
299100
11
-0.094   0.0171    -6.47
0.042   0.0124    -4.97
0.191   0.0094    -3.42
0.330   0.0086    -2.04
0.489   0.0099    -0.40
0.652   0.0105     1.19
0.808   0.0115     2.68
0.933   0.0142     4.23
1.030   0.0190     5.76
1.110   0.0261     7.32
1.177   0.0368     8.81
Airfoil: S4083A
Builder: M. Levoe
Comment: clean
5
60000
11
-0.083   0.0295    -3.46
0.019   0.0222    -2.17
0.164   0.0143    -0.59
0.381   0.0186     0.98
0.594   0.0243     2.52
0.726   0.0287     4.06
0.854   0.0325     5.59
0.987   0.0369     7.11
1.114   0.0389     8.65
1.223   0.0338    10.18
1.293   0.0493    11.70
100000
10
-0.192   0.0420    -4.68
-0.036   0.0223    -3.12
0.082   0.0172    -1.60
0.553   0.0142     2.01
0.701   0.0160     3.56
0.845   0.0185     5.07
0.972   0.0208     6.45
1.124   0.0234     8.16
1.254   0.0257     9.67
1.321   0.0363    11.19
100600
1
0.282   0.0125    -0.07
199100
11
-0.176   0.0421    -4.56
-0.026   0.0188    -3.12
0.089   0.0147    -1.75
0.331   0.0085    -0.05
0.507   0.0093     1.49
0.668   0.0113     3.06
0.824   0.0131     4.58
0.974   0.0149     6.11
1.117   0.0170     7.65
1.242   0.0194     9.18
1.327   0.0269    10.71
299000
11
-0.194   0.0449    -4.69
-0.009   0.0161    -3.09
0.147   0.0117    -1.60
0.352   0.0077    -0.05
0.504   0.0083     1.50
0.665   0.0096     3.04
0.821   0.0111     4.58
0.972   0.0127     6.12
1.110   0.0145     7.65
1.235   0.0178     9.19
1.333   0.0246    10.73
Airfoil: S4083B
Builder: J. Thomas
Comment: clean
4
59800
11
-0.078   0.0350    -3.85
0.065   0.0240    -2.32
0.209   0.0171    -0.79
0.453   0.0154     0.77
0.605   0.0197     2.18
0.753   0.0254     3.84
0.888   0.0339     5.37
1.019   0.0379     6.91
1.135   0.0299     8.44
1.219   0.0414     9.93
1.260   0.0589    11.47
99200
11
-0.095   0.0288    -3.74
0.046   0.0193    -2.34
0.256   0.0137    -0.78
0.450   0.0113     0.77
0.608   0.0149     2.30
0.756   0.0178     3.81
0.904   0.0196     5.37
1.047   0.0219     6.91
1.171   0.0255     8.46
1.239   0.0394     9.97
1.268   0.0585    11.47
198800
11
-0.083   0.0285    -3.85
0.116   0.0153    -2.31
0.312   0.0112    -0.76
0.486   0.0095     0.77
0.651   0.0116     2.32
0.808   0.0134     3.85
0.960   0.0150     5.40
1.098   0.0172     6.93
1.202   0.0252     8.47
1.264   0.0358     9.91
1.268   0.0764    11.47
298300
11
-0.035   0.0227    -3.77
0.155   0.0118    -2.29
0.350   0.0096    -0.75
0.504   0.0083     0.79
0.652   0.0097     2.19
0.827   0.0112     3.87
0.986   0.0130     5.42
1.118   0.0171     6.96
1.222   0.0238     8.47
1.287   0.0342     9.99
1.275   0.0923    11.51
Airfoil: S5010
Builder: O. Wilson
Comment: clean
4
59900
11
-0.316   0.0361    -4.89
-0.178   0.0230    -3.38
-0.040   0.0154    -1.84
0.156   0.0182    -0.29
0.295   0.0248     1.25
0.428   0.0319     2.79
0.555   0.0341     4.34
0.686   0.0365     5.85
0.822   0.0387     7.38
0.955   0.0300     8.93
1.074   0.0356    10.44
99700
11
-0.365   0.0319    -4.89
-0.181   0.0195    -3.35
-0.048   0.0149    -1.83
0.085   0.0161    -0.31
0.225   0.0187     1.24
0.366   0.0196     2.77
0.507   0.0187     4.30
0.652   0.0184     5.83
0.792   0.0202     7.38
0.930   0.0228     8.89
1.050   0.0309    10.45
200300
11
-0.386   0.0345    -4.92
-0.243   0.0183    -3.38
-0.097   0.0138    -1.82
0.032   0.0092    -0.34
0.179   0.0104     1.19
0.338   0.0107     2.75
0.500   0.0114     4.30
0.682   0.0131     5.85
0.837   0.0150     7.39
0.987   0.0186     8.94
1.097   0.0275    10.46
300600
11
-0.422   0.0374    -4.93
-0.276   0.0164    -3.38
-0.128   0.0126    -1.86
0.009   0.0086    -0.32
0.160   0.0082     1.21
0.355   0.0088     2.75
0.518   0.0097     4.30
0.674   0.0109     5.83
0.830   0.0130     7.38
0.977   0.0165     8.91
1.125   0.0279    10.89
Airfoil: S7012B
Builder: M. Lachowski
Comment: clean
4
60100
11
-0.352   0.0209    -4.86
-0.230   0.0148    -3.28
-0.117   0.0123    -1.78
0.024   0.0173    -0.26
0.258   0.0213     1.31
0.469   0.0256     2.85
0.604   0.0260     4.39
0.736   0.0287     5.93
0.866   0.0270     7.47
0.963   0.0397     8.99
1.028   0.0626    10.50
99900
11
-0.227   0.0158    -3.78
-0.086   0.0120    -2.27
0.060   0.0118    -0.75
0.315   0.0126     0.81
0.466   0.0146     2.37
0.606   0.0152     3.90
0.842   0.0185     6.32
0.908   0.0203     6.98
1.015   0.0275     8.50
1.091   0.0421    10.02
1.095   0.0775    11.49
199400
11
-0.196   0.0127    -3.78
-0.048   0.0094    -2.26
0.114   0.0097    -0.73
0.274   0.0089     0.81
0.441   0.0097     2.36
0.598   0.0110     3.86
0.756   0.0123     5.41
0.901   0.0150     6.95
1.016   0.0233     8.49
1.089   0.0355    10.02
1.125   0.0683    11.50
299700
11
-0.193   0.0114    -3.79
-0.028   0.0094    -2.22
0.102   0.0081    -0.74
0.256   0.0071     0.81
0.426   0.0082     2.34
0.594   0.0093     3.89
0.750   0.0108     5.43
0.891   0.0135     6.95
1.012   0.0204     8.49
1.091   0.0322    10.01
1.130   0.0612    11.51
Airfoil: S7012BF5
Builder: M. Lachowski
Comment: clean: flap = 5 degs
4
60300
11
-0.175   0.0217    -4.84
-0.039   0.0168    -3.31
0.073   0.0146    -1.80
0.237   0.0204    -0.25
0.405   0.0263     1.27
0.646   0.0249     2.85
0.798   0.0303     4.38
0.921   0.0289     5.93
1.027   0.0287     7.45
1.111   0.0462     8.97
1.154   0.0663    10.46
99900
10
-0.122   0.0184    -4.85
-0.019   0.0144    -3.31
0.093   0.0137    -1.78
0.275   0.0138    -0.24
0.552   0.0142     1.33
0.721   0.0145     2.87
0.858   0.0175     4.40
0.993   0.0202     5.93
1.080   0.0289     7.46
1.144   0.0430     8.98
199800
11
-0.247   0.0200    -6.86
-0.097   0.0149    -5.34
0.057   0.0113    -3.77
0.202   0.0109    -2.25
0.351   0.0118    -0.72
0.504   0.0106     0.82
0.662   0.0105     2.34
0.841   0.0131     3.90
0.985   0.0156     5.42
1.084   0.0222     6.95
1.158   0.0326     8.47
299900
11
-0.257   0.0185    -6.87
-0.104   0.0133    -5.33
0.047   0.0100    -3.81
0.199   0.0088    -2.26
0.384   0.0086    -0.72
0.539   0.0079     0.85
0.691   0.0094     2.34
0.835   0.0111     3.75
0.990   0.0139     5.43
1.099   0.0200     6.96
1.174   0.0297     8.46
Airfoil: S7012F10
Builder: M. Lachowski
Comment: clean: flap = 10 degs
4
59500
11
-0.259   0.0300    -6.84
-0.114   0.0241    -5.34
0.023   0.0187    -3.82
0.133   0.0196    -2.29
0.305   0.0196    -0.77
0.474   0.0221     0.78
0.751   0.0260     2.38
0.933   0.0233     3.89
1.051   0.0287     5.43
1.159   0.0324     6.95
1.216   0.0491     8.47
99700
11
-0.141   0.0252    -6.85
0.011   0.0192    -5.31
0.137   0.0161    -3.80
0.242   0.0173    -2.27
0.336   0.0151    -0.76
0.574   0.0185     0.81
0.794   0.0168     2.36
0.927   0.0183     3.88
1.073   0.0210     5.43
1.150   0.0298     6.96
1.204   0.0436     8.47
199600
11
-0.117   0.0193    -6.87
0.033   0.0145    -5.29
0.198   0.0121    -3.68
0.329   0.0133    -2.27
0.461   0.0142    -0.73
0.640   0.0127     0.83
0.809   0.0118     2.36
0.960   0.0148     3.91
1.086   0.0180     5.43
1.158   0.0268     6.95
1.214   0.0378     8.47
299600
11
-0.118   0.0159    -6.83
0.029   0.0125    -5.30
0.172   0.0103    -3.80
0.362   0.0099    -2.24
0.526   0.0106    -0.69
0.663   0.0088     0.74
0.819   0.0107     2.36
0.976   0.0130     3.95
1.089   0.0169     5.43
1.177   0.0248     6.99
1.228   0.0350     8.46
Airfoil: S7055GF1
Builder: G. Jones
Comment: gurney flap (h/c = 1.0%)
2
99700
12
-0.180   0.0374    -5.94
0.046   0.0229    -4.41
0.262   0.0200    -2.86
0.338   0.0174    -1.36
0.503   0.0204     0.18
0.654   0.0219     1.74
0.811   0.0195     3.27
0.978   0.0204     4.81
1.138   0.0225     6.35
1.278   0.0265     7.87
1.363   0.0354     9.41
1.371   0.0603    10.89
298900
12
-0.062   0.0195    -5.94
0.168   0.0150    -3.72
0.282   0.0134    -2.87
0.470   0.0130    -1.32
0.562   0.0127     0.19
0.706   0.0111     1.73
0.886   0.0122     3.27
1.055   0.0139     4.83
1.204   0.0163     6.35
1.322   0.0236     7.92
1.363   0.0402     9.44
1.365   0.0760    10.94
Airfoil: S7055GF4
Builder: G. Jones
Comment: gurney flap (h/c = 0.4%)
5
60200
12
-0.146   0.0320    -4.47
0.050   0.0238    -2.89
0.189   0.0207    -1.38
0.364   0.0243     0.17
0.532   0.0313     1.67
0.685   0.0349     3.24
0.829   0.0378     4.78
0.983   0.0342     6.28
1.134   0.0355     7.85
1.268   0.0336     9.39
1.316   0.0440    10.90
1.329   0.0659    12.41
99600
11
-0.066   0.0256    -4.45
0.136   0.0194    -2.92
0.244   0.0180    -1.36
0.395   0.0198     0.15
0.565   0.0222     1.69
0.728   0.0201     3.26
0.888   0.0198     4.79
1.033   0.0217     6.31
1.163   0.0248     7.84
1.263   0.0298     9.38
1.289   0.0517    10.88
98600
1
1.284   0.0861    12.38
199400
11
0.008   0.0161    -4.45
0.141   0.0142    -2.99
0.295   0.0121    -1.35
0.396   0.0117     0.20
0.562   0.0124     1.71
0.745   0.0128     3.31
0.910   0.0140     4.78
1.060   0.0160     6.24
1.197   0.0193     7.86
1.268   0.0294     9.38
1.278   0.0568    10.87
299700
9
-0.014   0.0145    -4.41
0.144   0.0123    -2.88
0.315   0.0104    -1.35
0.402   0.0095     0.15
0.582   0.0099     1.72
0.755   0.0107     3.25
0.929   0.0120     4.81
1.080   0.0137     6.30
1.212   0.0183     7.88
Airfoil: S8025
Builder: J. Thurmond
Comment: clean
4
60000
11
-0.591   0.0385    -6.67
-0.454   0.0234    -5.16
-0.322   0.0175    -3.63
-0.149   0.0135    -2.09
0.008   0.0126    -0.54
0.139   0.0128     0.98
0.310   0.0158     2.54
0.450   0.0267     4.06
0.670   0.0332     6.52
0.748   0.0296     7.15
0.882   0.0379     8.65
100400
11
-0.610   0.0309    -6.64
-0.488   0.0193    -5.13
-0.361   0.0141    -3.63
-0.221   0.0100    -2.10
-0.030   0.0096    -0.56
0.144   0.0100     1.00
0.296   0.0128     2.53
0.447   0.0154     4.07
0.592   0.0192     5.61
0.712   0.0238     7.15
0.836   0.0311     8.66
200700
11
-0.639   0.0213    -6.67
-0.507   0.0143    -5.17
-0.362   0.0114    -3.67
-0.211   0.0078    -2.08
-0.029   0.0069    -0.55
0.122   0.0081     0.96
0.267   0.0094     2.50
0.431   0.0119     4.07
0.599   0.0144     5.58
0.754   0.0166     7.15
0.882   0.0239     8.67
301100
11
-0.648   0.0193    -6.68
-0.514   0.0126    -5.15
-0.360   0.0101    -3.58
-0.214   0.0077    -2.10
-0.045   0.0062    -0.56
0.105   0.0072     0.98
0.281   0.0087     2.51
0.447   0.0103     4.07
0.602   0.0120     5.61
0.752   0.0143     7.15
0.888   0.0208     8.68
Airfoil: S822T1
Builder: M. Allen
Comment: Zig-Zag trip type "C" @ x/c = 2% u.s. & 5% l.s. (h/c = 0.19%)
4
100400
11
-0.359   0.0285    -4.18
-0.198   0.0284    -2.62
-0.076   0.0308    -1.09
0.042   0.0344     0.44
0.126   0.0402     1.94
0.609   0.0214     4.29
0.604   0.0215     5.06
0.715   0.0260     6.58
0.826   0.0310     8.12
0.917   0.0389     9.64
0.994   0.0479    11.17
201000
11
-0.154   0.0220    -4.10
-0.020   0.0230    -2.56
0.175   0.0190    -1.03
0.308   0.0154     0.50
0.423   0.0175     2.03
0.553   0.0191     3.56
0.635   0.0218     5.08
0.725   0.0224     6.58
0.837   0.0287     8.10
0.927   0.0360     9.65
0.999   0.0452    11.16
301400
11
-0.112   0.0172    -4.09
0.013   0.0149    -2.56
0.140   0.0146    -1.10
0.261   0.0158     0.33
0.414   0.0173     2.01
0.558   0.0187     3.63
0.675   0.0205     5.09
0.766   0.0237     6.59
0.829   0.0276     8.12
0.918   0.0338     9.65
0.992   0.0427    11.15
401800
10
-0.041   0.0146    -3.05
0.092   0.0145    -1.55
0.225   0.0156    -0.05
0.371   0.0164     1.50
0.509   0.0178     3.04
0.642   0.0198     4.65
0.742   0.0222     6.08
0.834   0.0262     7.61
0.902   0.0305     9.16
0.977   0.0373    10.65
Airfoil: S823T
Builder: M. Allen
Comment: Zig-Zag trip type "C" @ x/c = 2% u.s. & 5% l.s. (h/c = 0.19%)
4
100700
10
-0.197   0.0375    -2.79
-0.006   0.0379    -1.22
0.169   0.0384     0.31
0.385   0.0298     1.84
0.564   0.0231     3.39
0.713   0.0233     4.92
0.805   0.0269     6.43
0.888   0.0317     7.97
0.957   0.0364     9.48
1.004   0.0456    10.99
201300
11
-0.111   0.0259    -3.69
0.001   0.0234    -2.25
0.154   0.0212    -0.71
0.303   0.0193     0.81
0.440   0.0204     2.36
0.574   0.0223     3.91
0.699   0.0244     5.41
0.811   0.0280     6.96
0.904   0.0331     8.47
0.969   0.0443     9.97
1.017   0.0649    11.49
301900
10
-0.052   0.0212    -2.74
0.086   0.0186    -1.23
0.237   0.0180     0.31
0.371   0.0195     1.81
0.519   0.0209     3.37
0.646   0.0227     4.84
0.767   0.0254     6.43
0.855   0.0293     7.80
0.936   0.0380     9.47
0.989   0.0531    10.93
402800
10
-0.054   0.0196    -2.75
0.090   0.0183    -1.22
0.244   0.0185     0.41
0.401   0.0193     1.85
0.547   0.0203     3.37
0.692   0.0222     5.01
0.791   0.0247     6.44
0.877   0.0291     7.95
0.960   0.0404     9.80
0.999   0.0484    11.01
